,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
0,1,1,0,0,0,0,0,0,2550,3300,-1.0,
1,2,1,1,0,0,0,111,67,1672,32,-1.0,
2,3,1,1,1,0,0,111,67,1672,32,-1.0,
3,4,1,1,1,1,0,111,67,1672,32,-1.0,
4,5,1,1,1,1,1,111,67,146,26,54.818474,711912019
5,5,1,1,1,1,2,1042,68,92,25,92.419411,Yahoo
6,5,1,1,1,1,3,1147,68,57,25,90.632118,Mail
7,5,1,1,1,1,4,1216,82,9,3,90.632118,-
8,5,1,1,1,1,5,1236,68,67,25,92.812057,Your
9,5,1,1,1,1,6,1313,68,138,31,92.248978,Thursday
10,5,1,1,1,1,7,1462,68,113,31,93.111076,evening
11,5,1,1,1,1,8,1587,68,44,31,91.913605,trip
12,5,1,1,1,1,9,1642,68,57,24,92.695679,with
13,5,1,1,1,1,10,1713,68,70,25,92.932449,Uber
14,2,1,2,0,0,0,579,198,597,132,-1.0,
15,3,1,2,1,0,0,579,198,597,132,-1.0,
16,4,1,2,1,1,0,582,198,594,46,-1.0,
17,5,1,2,1,1,1,582,198,138,46,91.584015,"Nagar,"
18,5,1,2,1,1,2,738,198,245,46,91.802345,"Tollygunge,"
19,5,1,2,1,1,3,1004,198,172,43,92.901306,"Kolkata,"
20,4,1,2,1,2,0,579,284,590,46,-1.0,
21,5,1,2,1,2,1,579,284,111,37,91.112045,West
22,5,1,2,1,2,2,707,284,148,46,92.309875,Bengal
23,5,1,2,1,2,3,874,284,173,43,93.305191,"700040,"
24,5,1,2,1,2,4,1068,284,101,37,92.626343,India
25,2,1,3,0,0,0,809,616,710,53,-1.0,
26,3,1,3,1,0,0,809,616,710,53,-1.0,
27,4,1,3,1,1,0,809,616,710,53,-1.0,
28,5,1,3,1,1,1,809,617,126,41,92.767242,Invite
29,5,1,3,1,1,2,954,627,107,42,92.767242,your
30,5,1,3,1,1,3,1076,616,165,42,93.043198,friends
31,5,1,3,1,1,4,1261,617,87,41,91.6754,and
32,5,1,3,1,1,5,1367,616,152,53,92.126381,family.
33,2,1,4,0,0,0,806,723,1074,46,-1.0,
34,3,1,4,1,0,0,806,723,1074,46,-1.0,
35,4,1,4,1,1,0,806,723,1074,46,-1.0,
36,5,1,4,1,1,1,806,723,129,37,92.073036,Share
37,5,1,4,1,1,2,951,723,66,37,92.781929,the
38,5,1,4,1,1,3,1036,723,104,37,92.744209,Uber
39,5,1,4,1,1,4,1156,723,86,37,92.368874,love
40,5,1,4,1,1,5,1260,723,77,37,93.154587,and
41,5,1,4,1,1,6,1356,723,87,46,91.647606,give
