,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
0,1,1,0,0,0,0,0,0,2479,3509,-1.0,
1,2,1,1,0,0,0,220,224,2042,57,-1.0,
2,3,1,1,1,0,0,220,209,2042,91,-1.0,
3,4,1,1,1,1,0,220,224,2042,57,-1.0,
4,5,1,1,1,1,1,220,241,44,33,93.305664,10
5,5,1,1,1,1,2,281,241,87,40,90.430809,"Dec,"
6,5,1,1,1,1,3,384,241,95,33,96.96492,2018
7,5,1,1,1,1,4,2116,224,146,57,91.446648,OLA
8,2,1,2,0,0,0,1076,426,310,83,-1.0,
9,3,1,2,1,0,0,1076,426,310,83,-1.0,
10,4,1,2,1,1,0,1076,426,310,83,-1.0,
11,5,1,2,1,1,1,1076,426,310,83,91.65419,₹2596
12,2,1,3,0,0,0,1066,631,334,34,-1.0,
13,3,1,3,1,0,0,1066,631,334,34,-1.0,
14,4,1,3,1,1,0,1066,631,334,34,-1.0,
15,5,1,3,1,1,1,1066,631,334,34,92.277405,CRN2554661943
16,2,1,4,0,0,0,883,711,707,42,-1.0,
17,3,1,4,1,0,0,883,711,707,42,-1.0,
18,4,1,4,1,1,0,883,711,707,42,-1.0,
19,5,1,4,1,1,1,883,711,152,33,91.874954,Thanks
20,5,1,4,1,1,2,1049,711,58,33,92.099983,for
21,5,1,4,1,1,3,1119,711,191,42,91.184135,travelling
22,5,1,4,1,1,4,1325,711,85,33,93.009705,with
23,5,1,4,1,1,5,1427,719,59,32,92.863846,"us,"
24,5,1,4,1,1,6,1504,711,86,33,91.917953,Ravi
25,2,1,5,0,0,0,177,971,275,169,-1.0,
26,3,1,5,1,0,0,177,971,275,169,-1.0,
27,4,1,5,1,1,0,177,971,275,169,-1.0,
28,5,1,5,1,1,1,177,971,275,169,95.0, 
29,2,1,6,0,0,0,477,846,1698,338,-1.0,
30,3,1,6,1,0,0,477,846,1698,338,-1.0,
31,4,1,6,1,1,0,477,846,1348,38,-1.0,
32,5,1,6,1,1,1,477,846,103,38,93.081474,Ride
33,5,1,6,1,1,2,599,846,158,38,92.300354,Details
34,5,1,6,1,1,3,1575,846,71,37,92.775475,Bill
35,5,1,6,1,1,4,1667,846,158,38,92.775475,Details
36,4,1,6,1,2,0,1228,951,945,35,-1.0,
37,5,1,6,1,2,1,1228,953,101,33,90.914917,Base
38,5,1,6,1,2,2,1345,953,88,33,92.530876,Fare
39,5,1,6,1,2,3,2051,951,122,33,92.125725,₹2180
40,4,1,6,1,3,0,505,1011,992,39,-1.0,
41,5,1,6,1,3,1,505,1012,91,38,92.701668,Hari
42,5,1,6,1,3,2,609,1012,167,38,92.488007,Charan
43,5,1,6,1,3,3,789,1012,170,38,93.020302,Mahato
44,5,1,6,1,3,4,1227,1012,60,28,93.303291,168
45,5,1,6,1,3,5,1301,1011,60,34,91.33493,"km,"
46,5,1,6,1,3,6,1377,1012,16,28,93.242477,9
47,5,1,6,1,3,7,1401,1011,96,29,93.242477,hours
48,4,1,6,1,4,0,504,1065,1156,42,-1.0,
49,5,1,6,1,4,1,504,1070,69,37,92.486168,
50,5,1,6,1,4,2,1227,1065,164,33,91.982132,(Minimum
51,5,1,6,1,4,3,1404,1065,184,34,92.414001,chargeable
52,5,1,6,1,4,4,1601,1065,59,33,92.594505,km)
53,4,1,6,1,5,0,1227,1150,948,34,-1.0,
54,5,1,6,1,5,1,1227,1147,210,46,91.002327,Additional
55,5,1,6,1,5,2,1460,1147,85,46,92.365181,Time
56,5,1,6,1,5,3,1555,1151,105,33,92.618324,Fare*
57,5,1,6,1,5,4,2075,1150,100,33,92.520775,₹100
58,2,1,7,0,0,0,201,1209,1356,57,-1.0,
59,3,1,7,1,0,0,201,1209,1356,57,-1.0,
60,4,1,7,1,1,0,201,1209,1356,57,-1.0,
61,5,1,7,1,1,1,201,1233,89,33,0.0,“2\
62,5,1,7,1,1,2,370,1228,143,33,88.908829,165km
63,5,1,7,1,1,3,565,1228,90,33,81.836945,10hr
64,5,1,7,1,1,4,670,1228,121,33,96.744217,10min
65,5,1,7,1,1,5,1228,1209,12,27,93.147408,1
66,5,1,7,1,1,6,1259,1209,81,28,93.015755,hour
67,5,1,7,1,1,7,1352,1216,19,20,92.673714,x
68,5,1,7,1,1,8,1384,1209,173,28,93.027664,₹100/hour
69,2,1,8,0,0,0,183,1289,1992,806,-1.0,
70,3,1,8,1,0,0,183,1289,1992,806,-1.0,
71,4,1,8,1,1,0,368,1289,1807,42,-1.0,
72,5,1,8,1,1,1,368,1289,87,29,92.287415,Total
73,5,1,8,1,1,2,466,1289,129,29,91.788139,Billable
74,5,1,8,1,1,3,605,1289,152,29,92.437447,Distance
75,5,1,8,1,1,4,786,1290,70,28,93.28476,168.0
76,5,1,8,1,1,5,865,1289,50,28,92.894119,km
77,5,1,8,1,1,6,1229,1298,123,33,91.942978,Driver
78,5,1,8,1,1,7,1366,1298,214,33,90.214874,Allowance
79,5,1,8,1,1,8,2075,1297,100,33,91.604568,₹125
80,4,1,8,1,2,0,1227,1356,218,36,-1.0,
81,5,1,8,1,2,1,1227,1357,79,28,91.507812,₹125
82,5,1,8,1,2,2,1318,1364,19,20,89.810585,x
83,5,1,8,1,2,3,1351,1357,12,27,93.305893,1
84,5,1,8,1,2,4,1381,1356,64,36,92.631729,day
85,4,1,8,1,3,0,190,1410,1976,67,-1.0,
86,5,1,8,1,3,1,190,1410,105,46,0.0,>
87,5,1,8,1,3,2,393,1422,128,34,92.5355,Sedan
88,5,1,8,1,3,3,536,1440,13,6,92.946991,-
89,5,1,8,1,3,4,562,1423,118,33,92.224335,White
90,5,1,8,1,3,5,696,1423,103,33,93.229416,Dzire
91,5,1,8,1,3,6,1228,1444,91,33,93.123322,Ride
92,5,1,8,1,3,7,1335,1444,87,33,92.592255,Fare
93,5,1,8,1,3,8,2050,1444,116,33,92.431114,₹2405
94,4,1,8,1,4,0,548,1474,97,33,-1.0,
95,5,1,8,1,4,1,548,1474,97,33,92.67868,Tour
96,4,1,8,1,5,0,1225,1540,939,33,-1.0,
97,5,1,8,1,5,1,1225,1540,123,33,92.06411,Taxes
98,5,1,8,1,5,2,2011,1540,153,33,91.614349,₹152.38
99,4,1,8,1,6,0,204,1624,1957,70,-1.0,
100,5,1,8,1,6,1,204,1624,133,33,92.400375,Round
101,5,1,8,1,6,2,352,1624,90,70,70.279648,Trip
102,5,1,8,1,6,3,1226,1634,116,38,92.506264,Total
103,5,1,8,1,6,4,1363,1634,71,37,91.511208,Bill
104,5,1,8,1,6,5,1445,1640,176,40,91.511208,(rounded
105,5,1,8,1,6,6,1634,1641,63,39,91.088074,off)
106,5,1,8,1,6,7,2026,1635,135,37,92.631386,₹2557
107,4,1,8,1,7,0,184,1710,1370,42,-1.0,
108,5,1,8,1,7,1,184,1710,108,33,93.299286,10:35
109,5,1,8,1,7,2,307,1710,63,32,88.438614,AM
110,5,1,8,1,7,3,428,1702,7,53,50.486942,:
111,5,1,8,1,7,4,479,1710,145,42,92.145874,Tagore
112,5,1,8,1,7,5,640,1710,102,40,92.891296,"Park,"
113,5,1,8,1,7,6,760,1710,231,42,93.139908,"EMBypass,"
114,5,1,8,1,7,7,1547,1738,7,6,61.153427,.
115,4,1,8,1,8,0,482,1738,1687,67,-1.0,
116,5,1,8,1,8,1,428,1761,7,52,18.08831,;
117,5,1,8,1,8,2,482,1765,530,40,92.349289,"Naskarhat,Kasba,Kolkata"
118,5,1,8,1,8,3,1228,1738,203,33,89.533173,Insurance
119,5,1,8,1,8,4,1439,1746,180,34,91.348122,premium
120,5,1,8,1,8,5,2101,1738,68,33,78.197266,₹39
121,4,1,8,1,9,0,183,1843,1983,89,-1.0,
122,5,1,8,1,9,1,183,1899,110,33,93.276733,08:44
123,5,1,8,1,9,2,309,1899,60,32,91.330276,PM
124,5,1,8,1,9,3,421,1843,21,58,41.002319,;
125,5,1,8,1,9,4,481,1898,168,34,92.656036,Gitanjali
126,5,1,8,1,9,5,665,1898,103,34,92.990028,Stadi
127,5,1,8,1,9,6,860,1899,101,32,92.623299,Rash
128,5,1,8,1,9,7,1226,1859,116,38,93.13456,Total
129,5,1,8,1,9,8,2026,1858,140,37,90.042496,₹2596
130,4,1,8,1,10,0,235,1907,1177,47,-1.0,
131,5,1,8,1,10,1,235,1908,7,23,90.898552,:
132,5,1,8,1,10,2,516,1907,133,34,36.276672,Itanjall
133,5,1,8,1,10,3,709,1907,138,32,52.874443,"otadlum,"
134,5,1,8,1,10,4,889,1907,46,25,92.463318,has
135,5,1,8,1,10,5,1229,1916,183,38,90.783356,Pavable
136,4,1,8,1,11,0,483,1926,831,69,-1.0,
137,5,1,8,1,11,1,483,1953,130,33,92.920349,Behari
138,5,1,8,1,11,2,630,1953,88,40,93.112915,"Ave,"
139,5,1,8,1,11,3,733,1952,242,43,92.029755,"Shantipally,"
140,5,1,8,1,11,4,1287,1926,27,38,83.811493,y
141,4,1,8,1,12,0,481,2006,1339,50,-1.0,
142,5,1,8,1,12,1,481,2006,135,34,92.883537,Sector
143,5,1,8,1,12,2,626,2007,36,40,93.010834,"E,"
144,5,1,8,1,12,3,674,2007,89,33,92.901779,East
