,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
0,1,1,0,0,0,0,0,0,2550,3300,-1.0,
1,2,1,1,0,0,0,111,67,1712,32,-1.0,
2,3,1,1,1,0,0,111,67,1712,32,-1.0,
3,4,1,1,1,1,0,111,67,1712,32,-1.0,
4,5,1,1,1,1,1,111,67,146,26,50.972309,9/20/2019
5,5,1,1,1,1,2,1003,68,83,24,90.188133,Gmail
6,5,1,1,1,1,3,1098,82,10,3,92.959297,-
7,5,1,1,1,1,4,1120,68,146,31,91.669357,[Personal]
8,5,1,1,1,1,5,1278,68,67,25,91.792328,Your
9,5,1,1,1,1,6,1355,68,132,31,91.964333,Saturday
10,5,1,1,1,1,7,1498,68,117,31,93.060455,morning
11,5,1,1,1,1,8,1627,68,44,31,92.954346,trip
12,5,1,1,1,1,9,1682,68,57,24,93.036758,with
13,5,1,1,1,1,10,1753,68,70,25,92.901657,Uber
14,2,1,2,0,0,0,145,188,2262,404,-1.0,
15,3,1,2,1,0,0,145,188,2262,260,-1.0,
16,4,1,2,1,1,0,145,188,2262,100,-1.0,
17,5,1,2,1,1,1,145,188,130,100,87.358536,™i
18,5,1,2,1,1,2,305,205,222,66,47.016735,Gmuall
19,5,1,2,1,1,3,1617,226,126,38,92.986198,Abhijit
20,5,1,2,1,1,4,1757,226,97,29,93.22226,Rathi
21,5,1,2,1,1,5,1869,225,538,39,17.994675,<abhijitrathiS2@gmail.com>
22,4,1,2,1,2,0,150,395,1287,53,-1.0,
23,5,1,2,1,2,1,150,396,267,52,90.931557,[Personal]
24,5,1,2,1,2,2,437,395,125,42,92.057137,Your
25,5,1,2,1,2,3,578,395,238,53,91.797874,Saturday
26,5,1,2,1,2,4,835,396,219,52,91.797874,morning
27,5,1,2,1,2,5,1074,396,87,51,92.071556,trip
28,5,1,2,1,2,6,1179,396,109,41,92.800529,with
29,5,1,2,1,2,7,1311,396,126,41,93.062851,Uber
30,3,1,2,2,0,0,146,461,217,38,-1.0,
31,4,1,2,2,1,0,146,461,217,38,-1.0,
32,5,1,2,2,1,1,146,461,21,29,93.281593,4
33,5,1,2,2,1,2,182,468,181,31,92.55838,messages
34,3,1,2,3,0,0,149,553,2256,39,-1.0,
35,4,1,2,3,1,0,149,553,2256,39,-1.0,
36,5,1,2,3,1,1,149,554,90,29,92.833107,Uber
37,5,1,2,3,1,2,252,554,165,37,92.545235,Receipts
38,5,1,2,3,1,3,433,553,427,39,91.668243,<uber.india@uber.com>
39,5,1,2,3,1,4,1873,553,67,36,92.871223,"Sat,"
40,5,1,2,3,1,5,1957,554,74,38,92.427933,May
41,5,1,2,3,1,6,2047,554,48,35,96.414551,"18,"
42,5,1,2,3,1,7,2111,554,88,30,93.125168,2019
43,5,1,2,3,1,8,2213,555,33,29,92.993805,at
44,5,1,2,3,1,9,2259,554,70,30,93.303818,7:01
45,5,1,2,3,1,10,2347,554,58,29,92.928802,AM
46,2,1,3,0,0,0,147,600,1966,335,-1.0,
47,3,1,3,1,0,0,147,600,1966,335,-1.0,
48,4,1,3,1,1,0,147,600,518,39,-1.0,
49,5,1,3,1,1,1,147,601,49,30,93.009773,To:
50,5,1,3,1,1,2,213,600,452,39,57.766338,abhijitrathi82@gmail.com
51,4,1,3,1,2,0,439,844,1674,77,-1.0,
52,5,1,3,1,2,1,439,845,125,76,89.514183,Ub
53,5,1,3,1,2,2,1880,844,85,28,92.690224,Total:
54,5,1,3,1,2,3,1980,844,133,28,92.781998,₹270.14
55,4,1,3,1,3,0,568,864,1545,71,-1.0,
56,5,1,3,1,3,1,568,864,88,57,91.802582,er
57,5,1,3,1,3,2,1812,900,62,32,91.793175,"Sat,"
58,5,1,3,1,3,3,1890,900,68,35,92.924568,May
59,5,1,3,1,3,4,1972,900,46,32,96.766716,"18,"
60,5,1,3,1,3,5,2032,900,81,28,96.721191,2019
61,2,1,4,0,0,0,442,1088,1137,99,-1.0,
62,3,1,4,1,0,0,442,1088,1137,99,-1.0,
63,4,1,4,1,1,0,442,1088,1137,99,-1.0,
64,5,1,4,1,1,1,442,1089,342,77,91.827469,Thanks
65,5,1,4,1,1,2,819,1088,124,78,92.542046,for
66,5,1,4,1,1,3,978,1089,273,98,91.455421,"riding,"
67,5,1,4,1,1,4,1290,1089,289,98,86.619995,Abhijit
68,2,1,5,0,0,0,441,1245,860,139,-1.0,
69,3,1,5,1,0,0,441,1245,860,139,-1.0,
70,4,1,5,1,1,0,441,1245,860,58,-1.0,
71,5,1,5,1,1,1,441,1245,88,46,92.825455,We
72,5,1,5,1,1,2,554,1245,132,58,92.825455,hope
73,5,1,5,1,1,3,707,1257,96,46,92.44352,you
74,5,1,5,1,1,4,826,1245,212,58,92.619659,enjoyed
75,5,1,5,1,1,5,1061,1257,122,46,92.431404,your
76,5,1,5,1,1,6,1203,1245,98,46,91.809639,ride
77,4,1,5,1,2,0,441,1326,351,58,-1.0,
78,5,1,5,1,2,1,441,1326,94,46,92.166702,this
79,5,1,5,1,2,2,558,1326,234,58,92.166702,morning.
80,2,1,6,0,0,0,1664,1204,405,78,-1.0,
81,3,1,6,1,0,0,1664,1204,405,78,-1.0,
82,4,1,6,1,1,0,1664,1204,405,78,-1.0,
83,5,1,6,1,1,1,1664,1204,405,78,0.0,L______\
