,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
0,1,1,0,0,0,0,0,0,2550,3300,-1.0,
1,2,1,1,0,0,0,111,67,146,26,-1.0,
2,3,1,1,1,0,0,111,67,146,26,-1.0,
3,4,1,1,1,1,0,111,67,146,26,-1.0,
4,5,1,1,1,1,1,111,67,146,26,60.102291,9/20/2019
5,2,1,2,0,0,0,112,3204,2230,32,-1.0,
6,3,1,2,1,0,0,112,3204,2230,32,-1.0,
7,4,1,2,1,1,0,112,3204,2230,32,-1.0,
8,5,1,2,1,1,1,112,3204,1386,32,13.451912,https://mail.google.com/mail/u/0?iIk=295e574fb9&view=pt&search=allkpermthid=thread-f%
9,5,1,2,1,1,2,1505,3204,616,32,39.244366,3A1635665928722853611&simpl=msg-f%
10,5,1,2,1,1,3,2128,3205,191,25,39.244366,3A16356659287
11,5,1,2,1,1,4,2311,3200,11,41,80.72567,.
12,5,1,2,1,1,5,2327,3225,15,4,80.72567,..
13,2,1,3,0,0,0,1013,68,800,31,-1.0,
14,3,1,3,1,0,0,1013,68,800,31,-1.0,
15,4,1,3,1,1,0,1013,68,800,31,-1.0,
16,5,1,3,1,1,1,1013,68,84,25,90.121719,Gmail
17,5,1,3,1,1,2,1109,82,9,3,93.198135,-
18,5,1,3,1,1,3,1131,68,145,31,93.11232,[Personal]
19,5,1,3,1,1,4,1288,68,68,25,92.231346,Your
20,5,1,3,1,1,5,1367,68,89,31,92.535645,Friday
21,5,1,3,1,1,6,1467,68,138,25,92.821655,afternoon
22,5,1,3,1,1,7,1616,68,45,31,92.892723,trip
23,5,1,3,1,1,8,1672,68,57,24,93.087524,with
24,5,1,3,1,1,9,1743,68,70,25,92.827011,Uber
25,2,1,4,0,0,0,615,150,1497,53,-1.0,
26,3,1,4,1,0,0,441,139,1671,67,-1.0,
27,4,1,4,1,1,0,615,150,1497,53,-1.0,
28,5,1,4,1,1,1,615,150,93,37,92.113052,Paid
29,5,1,4,1,1,2,728,150,34,36,93.050323,in
30,5,1,4,1,1,3,780,150,101,37,92.384521,cash
31,5,1,4,1,1,4,920,150,142,37,92.857239,Switch
32,5,1,4,1,1,5,1891,157,221,46,92.379715,₹251.58
33,2,1,5,0,0,0,440,302,1244,36,-1.0,
34,3,1,5,1,0,0,440,302,1244,36,-1.0,
35,4,1,5,1,1,0,440,302,1244,36,-1.0,
36,5,1,5,1,1,1,440,303,70,28,92.307999,Visit
37,5,1,5,1,1,2,520,303,51,27,91.589882,the
38,5,1,5,1,1,3,583,303,50,35,91.314896,trip
39,5,1,5,1,1,4,647,310,80,28,92.825737,page
40,5,1,5,1,1,5,739,303,45,28,92.089699,for
41,5,1,5,1,1,6,796,310,82,21,91.80529,more
42,5,1,5,1,1,7,891,303,191,32,92.50901,"information,"
43,5,1,5,1,1,8,1098,303,143,35,92.368446,including
44,5,1,5,1,1,9,1256,303,132,28,92.023239,invoices
45,5,1,5,1,1,10,1402,302,111,36,80.390022,(where
46,5,1,5,1,1,11,1526,302,158,36,92.968399,available)
47,2,1,6,0,0,0,403,372,355,22,-1.0,
48,3,1,6,1,0,0,403,372,355,22,-1.0,
49,4,1,6,1,1,0,403,372,355,22,-1.0,
50,5,1,6,1,1,1,403,372,342,22,0.0,pOOREARRIBARIpRERBatNAL0EB
51,5,1,6,1,1,2,704,368,34,33,0.0,0a
52,5,1,6,1,1,3,749,373,9,13,78.503204,15
53,2,1,7,0,0,0,440,679,513,46,-1.0,
54,3,1,7,1,0,0,440,679,513,46,-1.0,
55,4,1,7,1,1,0,440,679,513,46,-1.0,
56,5,1,7,1,1,1,440,679,80,37,92.938072,You
57,5,1,7,1,1,2,541,679,95,37,91.845314,rode
58,5,1,7,1,1,3,652,679,86,36,92.526169,with
59,5,1,7,1,1,4,757,679,196,46,91.377953,Sandeep
60,2,1,8,0,0,0,1034,825,1067,67,-1.0,
61,3,1,8,1,0,0,1034,825,1067,67,-1.0,
62,4,1,8,1,1,0,2012,825,89,27,-1.0,
63,5,1,8,1,1,1,2012,825,89,27,86.220474,ide?
64,4,1,8,1,2,0,1034,825,1058,67,-1.0,
65,5,1,8,1,2,1,1034,851,82,32,93.30088,4.72
66,5,1,8,1,2,2,1137,845,20,42,70.195641,%
67,5,1,8,1,2,3,1183,851,121,41,91.52729,Rating
68,5,1,8,1,2,4,1669,825,95,37,90.548119,How
69,5,1,8,1,2,5,1778,834,87,28,91.26564,was
70,5,1,8,1,2,6,1882,834,97,38,92.724411,your
71,5,1,8,1,2,7,1995,825,97,37,16.475494,ride~?
72,2,1,9,0,0,0,784,970,1184,33,-1.0,
73,3,1,9,1,0,0,784,970,1184,33,-1.0,
74,4,1,9,1,1,0,784,970,1184,33,-1.0,
75,5,1,9,1,1,1,784,984,5,19,32.437729,]
76,5,1,9,1,1,2,1718,971,117,31,91.338104,RATE
77,5,1,9,1,1,3,1859,970,109,32,92.349197,NOW
78,2,1,10,0,0,0,837,1020,626,41,-1.0,
79,3,1,10,1,0,0,837,1020,626,41,-1.0,
80,4,1,10,1,1,0,837,1020,626,41,-1.0,
81,5,1,10,1,1,1,837,1024,4,18,0.0,]
82,5,1,10,1,1,2,1035,1020,172,41,91.583488,Sandeep
83,5,1,10,1,1,3,1223,1020,28,33,92.807915,is
84,5,1,10,1,1,4,1267,1020,121,33,92.860031,known
85,5,1,10,1,1,5,1403,1020,60,33,91.839981,for:
86,2,1,11,0,0,0,436,842,276,277,-1.0,
