,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
0,1,1,0,0,0,0,0,0,2480,3509,-1.0,
1,2,1,1,0,0,0,1072,143,333,43,-1.0,
2,3,1,1,1,0,0,1072,143,333,43,-1.0,
3,4,1,1,1,1,0,1072,143,333,43,-1.0,
4,5,1,1,1,1,1,1072,143,164,43,92.28286,Original
5,5,1,1,1,1,2,1254,143,151,34,90.621773,Invoice
6,2,1,2,0,0,0,335,253,1905,67,-1.0,
7,3,1,2,1,0,0,231,250,2009,88,-1.0,
8,4,1,2,1,1,0,335,253,1905,67,-1.0,
9,5,1,2,1,1,1,335,265,139,55,89.060936,OLA
10,5,1,2,1,1,2,1675,253,86,29,91.926605,State
11,5,1,2,1,1,3,1775,253,124,29,90.657806,GSTIN:
12,5,1,2,1,1,4,1914,253,326,29,69.783295,AAO706170706316
13,2,1,3,0,0,0,231,327,2010,90,-1.0,
14,3,1,3,1,0,0,231,327,2010,90,-1.0,
15,4,1,3,1,1,0,1912,327,329,29,-1.0,
16,5,1,3,1,1,1,1912,327,75,29,92.546532,SAC
17,5,1,3,1,1,2,2001,327,99,29,92.185982,Code:
18,5,1,3,1,1,3,2116,328,125,28,95.760529,999799
19,4,1,3,1,2,0,231,381,483,36,-1.0,
20,5,1,3,1,2,1,231,381,63,28,92.735184,ANI
21,5,1,3,1,2,2,307,381,246,36,92.07679,Technologies
22,5,1,3,1,2,3,567,381,66,29,83.863701,Pvt.
23,5,1,3,1,2,4,648,381,66,29,92.670853,Lid.
24,2,1,4,0,0,0,231,400,2012,69,-1.0,
25,3,1,4,1,0,0,231,400,2012,69,-1.0,
26,4,1,4,1,1,0,486,400,1757,37,-1.0,
27,5,1,4,1,1,1,486,432,4,4,34.535019,;
28,5,1,4,1,1,2,1544,400,124,29,90.274055,Service
29,5,1,4,1,1,3,1681,400,63,29,90.274055,Tax
30,5,1,4,1,1,4,1757,400,163,36,92.904823,Category:
31,5,1,4,1,1,5,1935,400,152,29,92.215416,Business
32,5,1,4,1,1,6,2100,400,143,37,91.937973,Auxiliary
33,4,1,4,1,2,0,231,431,781,38,-1.0,
34,5,1,4,1,2,1,231,432,60,28,92.11834,ANI
35,5,1,4,1,2,2,305,432,236,36,91.997696,"Technologies,"
36,5,1,4,1,2,3,556,431,87,38,92.186287,Shop
37,5,1,4,1,2,4,657,432,108,34,92.040337,"No.48,"
38,5,1,4,1,2,5,780,432,124,29,92.713562,Ground
39,5,1,4,1,2,6,920,432,92,34,31.584595,"Floor,"
40,2,1,5,0,0,0,234,573,2011,30,-1.0,
41,3,1,5,1,0,0,234,573,2011,30,-1.0,
42,4,1,5,1,1,0,234,573,2011,30,-1.0,
43,5,1,5,1,1,1,234,573,116,29,93.04866,Invoice
44,5,1,5,1,1,2,366,573,32,28,24.132812,[D
45,5,1,5,1,1,3,414,573,311,30,92.397064,CIMSSNLNQ5307
46,5,1,5,1,1,4,1834,573,116,29,92.342026,Invoice
47,5,1,5,1,1,5,1965,573,77,29,92.492714,Date
48,5,1,5,1,1,6,2056,573,189,29,96.666641,08/08/2017
49,2,1,6,0,0,0,232,687,2011,37,-1.0,
50,3,1,6,1,0,0,232,687,2011,37,-1.0,
51,4,1,6,1,1,0,232,687,2011,37,-1.0,
52,5,1,6,1,1,1,232,688,164,29,91.453651,Customer
53,5,1,6,1,1,2,410,688,98,29,91.453651,Name
54,5,1,6,1,1,3,523,687,77,30,93.174164,Sant
55,5,1,6,1,1,4,613,687,93,37,91.617584,Singh
56,5,1,6,1,1,5,1762,688,109,29,91.840134,Mobile
57,5,1,6,1,1,6,1886,688,134,29,91.495178,Number
58,5,1,6,1,1,7,2033,689,210,28,96.268349,9873330520
59,2,1,7,0,0,0,232,803,2013,211,-1.0,
60,3,1,7,1,0,0,232,803,2013,207,-1.0,
61,4,1,7,1,1,0,232,803,954,38,-1.0,
62,5,1,7,1,1,1,232,804,114,37,92.243668,Supply
63,5,1,7,1,1,2,359,804,138,29,91.306664,Address
64,5,1,7,1,1,3,512,804,61,28,92.027832,ANI
65,5,1,7,1,1,4,587,804,235,36,92.530746,"Technologies,"
66,5,1,7,1,1,5,838,803,86,38,92.11264,Shop
67,5,1,7,1,1,6,939,804,107,34,75.061188,"No.48,"
68,5,1,7,1,1,7,1062,804,124,29,91.416626,Ground
69,4,1,7,1,2,0,233,871,637,37,-1.0,
70,5,1,7,1,2,1,233,871,92,34,90.006035,"Floor,"
71,5,1,7,1,2,2,341,871,127,29,91.534332,Krishna
72,5,1,7,1,2,3,482,871,122,34,91.799332,"Market,"
73,5,1,7,1,2,4,621,871,249,37,90.320442,Kalkaji-110019
74,4,1,7,1,3,0,233,969,2012,45,-1.0,
75,5,1,7,1,3,1,233,969,206,45,39.187004,Description
76,5,1,7,1,3,2,2000,973,143,29,89.338226,Amount
77,5,1,7,1,3,3,2157,973,88,36,92.075302,(INR)
78,2,1,8,0,0,0,232,1072,694,29,-1.0,
79,3,1,8,1,0,0,232,1072,694,29,-1.0,
80,4,1,8,1,1,0,232,1072,694,29,-1.0,
81,5,1,8,1,1,1,232,1072,59,29,92.557175,Ola
82,5,1,8,1,1,2,304,1072,236,29,91.5784,Convenience
83,5,1,8,1,1,3,555,1072,62,29,92.45195,Fee
84,5,1,8,1,1,4,641,1087,1,5,92.292389,-
85,5,1,8,1,1,5,654,1072,272,29,92.153961,CRN942935383
86,2,1,9,0,0,0,232,1172,2011,36,-1.0,
87,3,1,9,1,0,0,232,1172,2011,36,-1.0,
88,4,1,9,1,1,0,232,1172,2011,36,-1.0,
89,5,1,9,1,1,1,232,1172,220,29,92.024704,Convenience
90,5,1,9,1,1,2,468,1172,61,29,91.834885,Fee
91,5,1,9,1,1,3,544,1172,99,36,90.683258,(Ride)
92,5,1,9,1,1,4,2126,1172,117,29,92.385422,₹13.12
93,2,1,10,0,0,0,233,1271,2013,461,-1.0,
94,3,1,10,1,0,0,233,1271,2013,461,-1.0,
95,4,1,10,1,1,0,235,1271,2009,58,-1.0,
