,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
0,1,1,0,0,0,0,0,0,2480,3509,-1.0,
1,2,1,1,0,0,0,1027,143,423,43,-1.0,
2,3,1,1,1,0,0,1027,143,423,43,-1.0,
3,4,1,1,1,1,0,1027,143,423,43,-1.0,
4,5,1,1,1,1,1,1027,143,165,43,90.811295,Original
5,5,1,1,1,1,2,1207,143,76,34,92.157837,Tax
6,5,1,1,1,1,3,1299,143,151,34,92.541588,Invoice
7,2,1,2,0,0,0,335,265,1907,55,-1.0,
8,3,1,2,1,0,0,231,250,2011,88,-1.0,
9,4,1,2,1,1,0,335,265,1907,55,-1.0,
10,5,1,2,1,1,1,335,265,139,55,88.201294,OLA
11,5,1,2,1,1,2,1649,279,87,29,91.368561,State
12,5,1,2,1,1,3,1750,279,123,29,91.468712,GSTIN:
13,5,1,2,1,1,4,1889,279,353,30,57.490891,S3AAJCA1389G1ZQ
14,2,1,3,0,0,0,231,352,2010,65,-1.0,
15,3,1,3,1,0,0,231,352,2010,65,-1.0,
16,4,1,3,1,1,0,1936,352,263,28,-1.0,
17,5,1,3,1,1,1,1936,352,25,28,49.897633,A
18,5,1,3,1,1,2,2095,360,5,20,87.355171,:
19,5,1,3,1,1,3,2181,353,18,27,96.628113,7
20,4,1,3,1,2,0,231,352,2010,65,-1.0,
21,5,1,3,1,2,1,231,381,63,28,92.781593,ANI
22,5,1,3,1,2,2,307,381,246,36,92.534134,Technologies
23,5,1,3,1,2,3,567,381,66,29,27.241394,Pvi.
24,5,1,3,1,2,4,648,381,66,29,85.077393,Ltd.
25,5,1,3,1,2,5,1912,352,22,29,90.817741,SAC
26,5,1,3,1,2,6,1963,352,127,29,91.079514,Code:
27,5,1,3,1,2,7,2116,353,125,28,91.361824,999799
28,2,1,4,0,0,0,231,426,2012,143,-1.0,
29,3,1,4,1,0,0,231,426,2012,143,-1.0,
30,4,1,4,1,1,0,231,426,2012,42,-1.0,
31,5,1,4,1,1,1,231,432,60,28,92.160065,ANI
32,5,1,4,1,1,2,305,432,226,36,92.422287,Technologies
33,5,1,4,1,1,3,547,432,124,34,64.083603,"Pvt.Lid,"
34,5,1,4,1,1,4,688,432,85,34,92.348854,"18-A,"
35,5,1,4,1,1,5,788,432,119,29,88.922394,SIDCO
36,5,1,4,1,1,6,1544,426,124,29,90.274055,Service
37,5,1,4,1,1,7,1681,426,63,29,90.274055,Tax
38,5,1,4,1,1,8,1757,426,163,36,92.904823,Category:
39,5,1,4,1,1,9,1935,426,152,29,92.215416,Business
40,5,1,4,1,1,10,2100,426,143,37,91.937973,Auxiliary
41,4,1,4,1,2,0,234,484,2007,38,-1.0,
42,5,1,4,1,2,1,234,484,149,29,92.852966,Industrial
43,5,1,4,1,2,2,397,484,88,34,92.165016,"Area,"
44,5,1,4,1,2,3,501,484,114,28,92.500519,MMDA
45,5,1,4,1,2,4,629,484,62,29,92.023186,Bus
46,5,1,4,1,2,5,704,484,156,34,92.484077,"Terminal,"
47,5,1,4,1,2,6,2117,492,124,30,80.698654,Service
48,4,1,4,1,3,0,231,535,376,34,-1.0,
49,5,1,4,1,3,1,231,535,376,34,92.335838,"Arumbakkam,Chennai"
50,2,1,5,0,0,0,232,624,2013,152,-1.0,
51,3,1,5,1,0,0,232,624,2013,152,-1.0,
52,4,1,5,1,1,0,234,624,2010,29,-1.0,
53,5,1,5,1,1,1,234,624,116,29,91.272202,Invoice
54,5,1,5,1,1,2,366,624,32,28,92.682243,ID
55,5,1,5,1,1,3,414,624,349,29,84.398064,CIGKBWZVE125121
56,5,1,5,1,1,4,1834,624,116,29,92.692131,Invoice
57,5,1,5,1,1,5,1965,624,77,29,92.98629,Date
58,5,1,5,1,1,6,2058,624,186,29,96.197273,14/04/2019
59,4,1,5,1,2,0,232,740,2013,36,-1.0,
60,5,1,5,1,2,1,232,740,164,29,91.77417,Customer
61,5,1,5,1,2,2,410,740,98,29,90.733551,Name
62,5,1,5,1,2,3,524,740,184,36,91.607681,Nagendran
63,5,1,5,1,2,4,1698,740,109,29,92.200569,Mobile
64,5,1,5,1,2,5,1822,740,134,29,91.829643,Number
65,5,1,5,1,2,6,1969,741,276,28,91.086578,+919941199514
66,2,1,6,0,0,0,231,854,2014,279,-1.0,
67,3,1,6,1,0,0,232,854,956,38,-1.0,
68,4,1,6,1,1,0,232,854,956,38,-1.0,
69,5,1,6,1,1,1,232,855,114,37,91.585426,Supply
70,5,1,6,1,1,2,359,855,138,29,91.727844,Address
