,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
0,1,1,0,0,0,0,0,0,2480,3509,-1.0,
1,2,1,1,0,0,0,221,224,2041,58,-1.0,
2,3,1,1,1,0,0,221,209,2041,91,-1.0,
3,4,1,1,1,1,0,221,224,2041,58,-1.0,
4,5,1,1,1,1,1,221,243,37,32,93.29039,11
5,5,1,1,1,1,2,281,242,77,40,91.334824,"Oct,"
6,5,1,1,1,1,3,375,243,89,33,96.844696,2021
7,5,1,1,1,1,4,2116,224,146,57,91.298172,OLA
8,2,1,2,0,0,0,1105,430,254,85,-1.0,
9,3,1,2,1,0,0,1105,430,254,85,-1.0,
10,4,1,2,1,1,0,1105,430,254,85,-1.0,
11,5,1,2,1,1,1,1105,430,254,85,91.401337,₹826
12,2,1,3,0,0,0,708,632,1058,120,-1.0,
13,3,1,3,1,0,0,708,632,1058,120,-1.0,
14,4,1,3,1,1,0,1062,632,341,34,-1.0,
15,5,1,3,1,1,1,1062,632,341,34,91.849472,CRN5661379958
16,4,1,3,1,2,0,708,709,1058,43,-1.0,
17,5,1,3,1,2,1,708,709,144,34,92.996407,Thanks
18,5,1,3,1,2,2,867,709,51,34,91.974091,for
19,5,1,3,1,2,3,931,709,176,43,92.403793,travelling
20,5,1,3,1,2,4,1122,709,77,34,92.675369,with
21,5,1,3,1,2,5,1217,718,53,31,92.832596,"us,"
22,5,1,3,1,2,6,1290,709,257,34,91.428383,Madankumar
23,5,1,3,1,2,7,1561,709,205,34,91.581635,Thirumalai
24,2,1,4,0,0,0,613,921,87,7,-1.0,
25,3,1,4,1,0,0,613,921,87,7,-1.0,
26,4,1,4,1,1,0,613,921,87,7,-1.0,
27,5,1,4,1,1,1,613,921,87,7,95.0, 
28,2,1,5,0,0,0,578,1215,447,165,-1.0,
29,3,1,5,1,0,0,578,1215,447,165,-1.0,
30,4,1,5,1,1,0,578,1215,447,165,-1.0,
31,5,1,5,1,1,1,578,1215,447,165,95.0,  
32,2,1,6,0,0,0,600,1160,95,55,-1.0,
33,3,1,6,1,0,0,600,1160,95,55,-1.0,
34,4,1,6,1,1,0,600,1160,95,55,-1.0,
35,5,1,6,1,1,1,600,1160,95,55,95.0,    
36,2,1,7,0,0,0,233,1473,788,249,-1.0,
37,3,1,7,1,0,0,233,1473,788,249,-1.0,
38,4,1,7,1,1,0,233,1473,788,249,-1.0,
39,5,1,7,1,1,1,233,1473,788,249,95.0, 
40,2,1,8,0,0,0,178,1787,168,169,-1.0,
41,3,1,8,1,0,0,178,1787,168,169,-1.0,
42,4,1,8,1,1,0,178,1787,168,169,-1.0,
43,5,1,8,1,1,1,178,1787,168,169,95.0, 
44,2,1,9,0,0,0,219,848,1956,1220,-1.0,
