,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
0,1,1,0,0,0,0,0,0,2479,3508,-1.0,
1,2,1,1,0,0,0,111,67,1657,32,-1.0,
2,3,1,1,1,0,0,111,67,1657,32,-1.0,
3,4,1,1,1,1,0,111,67,1657,32,-1.0,
4,5,1,1,1,1,1,111,67,146,26,57.497246,3/16/2020
5,5,1,1,1,1,2,988,68,83,24,88.743141,Gmail
6,5,1,1,1,1,3,1083,82,10,3,93.218513,-
7,5,1,1,1,1,4,1105,68,146,31,92.886871,[Personal]
8,5,1,1,1,1,5,1263,68,67,25,93.026398,Your
9,5,1,1,1,1,6,1341,68,90,31,92.146019,Friday
10,5,1,1,1,1,7,1443,68,116,31,92.566818,morning
11,5,1,1,1,1,8,1571,68,45,31,92.460411,trip
12,5,1,1,1,1,9,1626,68,58,24,92.460411,with
13,5,1,1,1,1,10,1697,68,71,25,92.451164,Uber
14,2,1,2,0,0,0,145,188,2191,100,-1.0,
15,3,1,2,1,0,0,145,188,2191,100,-1.0,
16,4,1,2,1,1,0,145,188,2191,100,-1.0,
17,5,1,2,1,1,1,145,188,130,100,76.686752,™i
18,5,1,2,1,1,2,305,201,223,74,23.82402,Gmuall
19,5,1,2,1,1,3,1440,226,173,38,92.512848,Meghnad
20,5,1,2,1,1,4,1628,226,90,29,92.280174,saha
21,5,1,2,1,1,5,1733,225,603,39,90.83786,<meghnadsaha90@gmail.com>
22,2,1,3,0,0,0,150,396,1215,53,-1.0,
23,3,1,3,1,0,0,150,396,1215,53,-1.0,
24,4,1,3,1,1,0,150,396,1215,53,-1.0,
25,5,1,3,1,1,1,150,397,267,52,92.333839,[Personal]
26,5,1,3,1,1,2,437,396,125,42,92.071846,Your
27,5,1,3,1,1,3,580,397,164,52,92.167389,Friday
28,5,1,3,1,1,4,764,397,219,52,92.243492,morning
29,5,1,3,1,1,5,1003,397,87,51,92.472588,trip
30,5,1,3,1,1,6,1108,397,109,41,92.191216,with
31,5,1,3,1,1,7,1240,397,125,41,91.956337,Uber
32,2,1,4,0,0,0,147,507,2188,86,-1.0,
33,3,1,4,1,0,0,147,507,2188,86,-1.0,
34,4,1,4,1,1,0,149,507,2186,39,-1.0,
35,5,1,4,1,1,1,149,508,90,29,92.19429,Uber
36,5,1,4,1,1,2,252,508,165,37,91.643143,Receipts
37,5,1,4,1,1,3,433,507,428,39,90.34655,<uber.india@uber.com>
38,5,1,4,1,1,4,1799,508,51,35,93.088554,"Fri,"
39,5,1,4,1,1,5,1868,508,69,30,93.088554,Nov
40,5,1,4,1,1,6,1950,508,52,35,96.942314,"22,"
41,5,1,4,1,1,7,2018,508,87,30,93.303825,2019
42,5,1,4,1,1,8,2120,509,32,29,91.757706,at
43,5,1,4,1,1,9,2168,508,95,30,90.593399,10:25
44,5,1,4,1,1,10,2276,508,59,29,90.593399,AM
45,4,1,4,1,2,0,147,554,591,39,-1.0,
46,5,1,4,1,2,1,147,555,50,30,92.609497,To:
