,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
0,1,1,0,0,0,0,0,0,2480,3509,-1.0,
1,2,1,1,0,0,0,1027,143,423,43,-1.0,
2,3,1,1,1,0,0,1027,143,423,43,-1.0,
3,4,1,1,1,1,0,1027,143,423,43,-1.0,
4,5,1,1,1,1,1,1027,143,165,43,90.811295,Original
5,5,1,1,1,1,2,1207,143,76,34,92.157837,Tax
6,5,1,1,1,1,3,1299,143,151,34,92.541588,Invoice
7,2,1,2,0,0,0,335,265,139,55,-1.0,
8,3,1,2,1,0,0,231,250,243,88,-1.0,
9,4,1,2,1,1,0,335,265,139,55,-1.0,
10,5,1,2,1,1,1,335,265,139,55,85.566254,OLA
11,2,1,3,0,0,0,231,381,754,132,-1.0,
12,3,1,3,1,0,0,231,381,754,132,-1.0,
13,4,1,3,1,1,0,231,381,483,36,-1.0,
14,5,1,3,1,1,1,231,381,63,28,92.735184,ANI
15,5,1,3,1,1,2,307,381,246,36,92.07679,Technologies
16,5,1,3,1,1,3,567,381,66,29,83.863701,Pvt.
17,5,1,3,1,1,4,648,381,66,29,92.670853,Lid.
18,4,1,3,1,2,0,232,432,753,36,-1.0,
19,5,1,3,1,2,1,232,432,133,29,91.070862,C-36/37
20,5,1,3,1,2,2,378,432,114,29,88.996582,Vibhuti
21,5,1,3,1,2,3,507,432,101,29,91.797028,khand
22,5,1,3,1,2,4,622,432,90,36,92.725609,gomti
23,5,1,3,1,2,5,727,439,96,29,90.223145,nagar
24,5,1,3,1,2,6,836,432,149,29,90.818649,Lucknow
25,4,1,3,1,3,0,231,485,125,28,-1.0,
26,5,1,3,1,3,1,231,485,125,28,96.604263,226010
27,2,1,4,0,0,0,232,573,523,144,-1.0,
28,3,1,4,1,0,0,232,573,523,144,-1.0,
29,4,1,4,1,1,0,234,573,521,30,-1.0,
30,5,1,4,1,1,1,234,573,116,29,91.008797,Invoice
31,5,1,4,1,1,2,366,573,32,28,85.269287,ID
32,5,1,4,1,1,3,414,573,298,30,73.575989,CICLQSFRN14011
33,5,1,4,1,1,4,741,574,14,27,96.997124,1
34,4,1,4,1,2,0,232,688,522,29,-1.0,
35,5,1,4,1,2,1,232,688,164,29,92.990311,Customer
36,5,1,4,1,2,2,410,688,98,29,92.76548,Name
37,5,1,4,1,2,3,524,688,91,29,92.70871,Mohit
38,5,1,4,1,2,4,626,688,128,29,91.253204,Tanwar
39,2,1,5,0,0,0,232,804,873,96,-1.0,
40,3,1,5,1,0,0,232,804,873,96,-1.0,
41,4,1,5,1,1,0,232,804,873,37,-1.0,
42,5,1,5,1,1,1,232,804,114,37,92.122772,Supply
43,5,1,5,1,1,2,359,804,138,29,92.543625,Address
44,5,1,5,1,1,3,513,804,134,29,92.872147,C-36/37
45,5,1,5,1,1,4,660,804,114,29,92.028419,Vibhuti
46,5,1,5,1,1,5,788,804,101,29,91.724655,khand
47,5,1,5,1,1,6,903,804,90,36,91.725418,gomti
48,5,1,5,1,1,7,1009,811,96,29,91.017555,nagar
49,4,1,5,1,2,0,233,871,285,29,-1.0,
50,5,1,5,1,2,1,233,871,148,29,92.698921,Lucknow
51,5,1,5,1,2,2,393,872,125,28,96.555511,226010
52,2,1,6,0,0,0,233,973,206,37,-1.0,
53,3,1,6,1,0,0,233,973,206,37,-1.0,
54,4,1,6,1,1,0,233,973,206,37,-1.0,
55,5,1,6,1,1,1,233,973,206,37,83.765656,Description
56,2,1,7,0,0,0,232,1072,716,136,-1.0,
57,3,1,7,1,0,0,232,1072,716,136,-1.0,
58,4,1,7,1,1,0,232,1072,716,29,-1.0,
59,5,1,7,1,1,1,232,1072,59,29,92.305252,Ola
60,5,1,7,1,1,2,304,1072,236,29,91.474571,Convenience
61,5,1,7,1,1,3,555,1072,62,29,90.917854,Fee
62,5,1,7,1,1,4,636,1087,5,5,90.917854,-
63,5,1,7,1,1,5,654,1072,294,29,89.62233,CRN3226337488
64,4,1,7,1,2,0,232,1172,411,36,-1.0,
65,5,1,7,1,2,1,232,1172,220,29,92.024704,Convenience
66,5,1,7,1,2,2,468,1172,61,29,91.834885,Fee
67,5,1,7,1,2,3,544,1172,99,36,90.683258,(Ride)
68,2,1,8,0,0,0,235,1271,105,86,-1.0,
69,3,1,8,1,0,0,235,1271,105,86,-1.0,
70,4,1,8,1,1,0,235,1271,105,29,-1.0,
71,5,1,8,1,1,1,235,1271,105,29,91.943497,CGST
72,4,1,8,1,2,0,235,1328,85,29,-1.0,
