,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
0,1,1,0,0,0,0,0,0,3125,4421,-1.0,
1,2,1,1,0,0,0,82,89,707,170,-1.0,
2,3,1,1,1,0,0,82,89,707,170,-1.0,
3,4,1,1,1,1,0,82,89,467,65,-1.0,
4,5,1,1,1,1,1,82,92,148,62,91.735191,Tax
5,5,1,1,1,1,2,260,89,289,65,89.228104,Invoice
6,4,1,1,1,2,0,87,212,702,47,-1.0,
7,5,1,1,1,2,1,87,212,702,47,91.892509,RD16707585524133802
8,2,1,2,0,0,0,2764,74,293,168,-1.0,
9,3,1,2,1,0,0,2764,74,293,168,-1.0,
10,4,1,2,1,1,0,2764,74,293,168,-1.0,
11,5,1,2,1,1,1,2764,74,293,168,95.0, 
12,2,1,3,0,0,0,163,449,1663,238,-1.0,
13,3,1,3,1,0,0,163,449,1663,238,-1.0,
14,4,1,3,1,1,0,167,449,1659,74,-1.0,
15,5,1,3,1,1,1,167,452,259,71,91.979767,Roppen
16,5,1,3,1,1,2,454,451,516,72,92.196419,Transportation
17,5,1,3,1,1,3,1001,451,278,55,92.840965,Services
18,5,1,3,1,1,4,1312,451,232,55,92.985428,Private
19,5,1,3,1,1,5,1577,449,249,57,90.936317,Limited
20,4,1,3,1,2,0,163,541,1221,63,-1.0,
21,5,1,3,1,2,1,163,543,80,55,93.299362,"78,"
22,5,1,3,1,2,2,265,541,94,49,90.18541,Old
23,5,1,3,1,2,3,381,541,135,49,92.834007,door
24,5,1,3,1,2,4,536,554,68,36,93.283882,no
25,5,1,3,1,2,5,625,543,137,55,90.956665,"34/a,"
26,5,1,3,1,2,6,786,543,185,47,91.804878,Mount
27,5,1,3,1,2,7,993,541,155,57,89.575165,"Road,"
28,5,1,3,1,2,8,1170,541,214,63,88.687729,"Guindy,"
29,4,1,3,1,3,0,164,630,838,57,-1.0,
30,5,1,3,1,3,1,164,630,252,57,90.624146,"Chennai,"
31,5,1,3,1,3,2,435,630,156,49,91.984283,Tamil
32,5,1,3,1,3,3,618,630,150,49,91.899612,Nadu
33,5,1,3,1,3,4,792,632,210,47,96.407738,600032
34,2,1,4,0,0,0,164,753,1326,328,-1.0,
35,3,1,4,1,0,0,167,753,269,57,-1.0,
36,4,1,4,1,1,0,167,753,269,57,-1.0,
37,5,1,4,1,1,1,167,753,269,57,90.197372,Ramesh
38,3,1,4,2,0,0,164,845,1326,236,-1.0,
39,4,1,4,2,1,0,166,845,1161,64,-1.0,
40,5,1,4,2,1,1,166,847,174,55,93.300545,"1/352,"
41,5,1,4,2,1,2,363,845,391,64,91.461105,Manapakkam
42,5,1,4,2,1,3,779,846,137,48,93.13913,Main
43,5,1,4,2,1,4,940,845,85,57,92.45742,"Rd,"
44,5,1,4,2,1,5,1047,858,129,36,92.818611,near
45,5,1,4,2,1,6,1201,846,126,48,91.958862,Miot
46,4,1,4,2,2,0,166,935,1324,64,-1.0,
47,5,1,4,2,2,1,166,935,250,64,91.893532,"Hospital,"
48,5,1,4,2,2,2,441,935,409,63,90.544296,Parthasarathy
49,5,1,4,2,2,3,872,937,185,61,92.522659,"Nagar,"
50,5,1,4,2,2,4,1082,935,408,64,91.126511,"Manapakkam,"
51,4,1,4,2,3,0,164,1024,1012,57,-1.0,
52,5,1,4,2,3,1,164,1024,252,57,92.747276,"Chennai,"
53,5,1,4,2,3,2,461,1020,129,71,92.63588,Tamil
54,5,1,4,2,3,3,615,1024,150,49,91.883263,Nadu
55,5,1,4,2,3,4,788,1026,127,47,96.737633,60011
56,5,1,4,2,3,5,972,1026,45,55,93.297501,"8,"
57,5,1,4,2,3,6,1041,1024,135,49,92.825699,India
58,2,1,5,0,0,0,160,1193,2807,563,-1.0,
59,3,1,5,1,0,0,160,1193,2807,563,-1.0,
60,4,1,5,1,1,0,166,1193,2800,48,-1.0,
61,5,1,5,1,1,1,166,1193,195,48,91.479996,Invoice
62,5,1,5,1,1,2,387,1194,90,47,93.075935,No.
63,5,1,5,1,1,3,2374,1194,592,47,76.762024,2223TNO022783440
64,4,1,5,1,2,0,166,1319,2796,57,-1.0,
65,5,1,5,1,2,1,166,1319,195,48,92.41861,Invoice
66,5,1,5,1,2,2,384,1320,136,47,92.41861,Date
67,5,1,5,1,2,3,2283,1321,104,47,92.484245,Dec
68,5,1,5,1,2,4,2411,1319,123,49,96.898445,11th
69,5,1,5,1,2,5,2558,1321,153,55,96.758385,"2022,"
70,5,1,5,1,2,6,2735,1321,118,47,93.303726,5:18
71,5,1,5,1,2,7,2878,1321,84,46,92.230515,PM
72,4,1,5,1,3,0,160,1445,2805,63,-1.0,
73,5,1,5,1,3,1,160,1447,104,47,91.981812,Tax
74,5,1,5,1,3,2,285,1447,264,61,91.925804,Category
75,5,1,5,1,3,3,2102,1445,167,49,92.509605,Other
76,5,1,5,1,3,4,2291,1446,230,48,92.509605,services
77,5,1,5,1,3,5,2547,1458,144,36,92.472954,n.e.c.
78,5,1,5,1,3,6,2716,1447,249,56,96.55455,(999799)
79,4,1,5,1,4,0,166,1569,2801,64,-1.0,
80,5,1,5,1,4,1,166,1570,147,49,92.540245,Place
81,5,1,5,1,4,2,344,1569,52,50,92.566063,of
82,5,1,5,1,4,3,410,1569,192,64,92.722229,Supply
83,5,1,5,1,4,4,2634,1570,157,49,90.804985,Tamil
84,5,1,5,1,4,5,2817,1570,150,49,91.907585,Nadu
85,4,1,5,1,5,0,164,1698,2802,58,-1.0,
86,5,1,5,1,5,1,164,1698,112,47,92.363403,GST
87,5,1,5,1,5,2,2406,1698,560,58,63.651237,33AAHCR1710J1ZN
88,2,1,6,0,0,0,166,2013,370,58,-1.0,
89,3,1,6,1,0,0,166,2013,370,58,-1.0,
90,4,1,6,1,1,0,166,2013,370,58,-1.0,
91,5,1,6,1,1,1,166,2013,101,57,91.034248,Bill
92,5,1,6,1,1,2,299,2013,237,58,91.408501,Details
93,2,1,7,0,0,0,174,2477,2783,13,-1.0,
94,3,1,7,1,0,0,174,2477,2783,13,-1.0,
95,4,1,7,1,1,0,174,2477,2783,13,-1.0,
96,5,1,7,1,1,1,174,2477,2783,13,95.0, 
97,2,1,8,0,0,0,163,2243,2803,925,-1.0,
98,3,1,8,1,0,0,163,2243,2803,925,-1.0,
99,4,1,8,1,1,0,166,2243,2800,63,-1.0,
100,5,1,8,1,1,1,166,2243,229,63,91.7995,Booking
101,5,1,8,1,1,2,420,2245,94,47,92.459755,Fee
102,5,1,8,1,1,3,2795,2247,31,44,93.248627,₹
103,5,1,8,1,1,4,2851,2245,115,47,96.778915,1.00
104,4,1,8,1,2,0,164,2369,2791,63,-1.0,
105,5,1,8,1,2,1,164,2370,372,48,92.534317,Convenience
106,5,1,8,1,2,2,564,2369,233,63,91.889702,Charges
107,5,1,8,1,2,3,2795,2373,31,44,93.239891,₹
108,5,1,8,1,2,4,2848,2371,107,47,96.454529,6.81
109,4,1,8,1,3,0,163,2547,2796,49,-1.0,
110,5,1,8,1,3,1,163,2547,111,49,91.330635,Sub
111,5,1,8,1,3,2,294,2547,154,49,92.92601,Total
112,5,1,8,1,3,3,2794,2551,32,45,92.978645,₹
113,5,1,8,1,3,4,2844,2549,115,47,96.853882,7.81
114,4,1,8,1,4,0,164,2675,2802,56,-1.0,
115,5,1,8,1,4,1,164,2675,157,47,91.082817,CGST
116,5,1,8,1,4,2,340,2675,125,56,96.725967,(9%)
117,5,1,8,1,4,3,2795,2678,31,44,93.177856,₹
118,5,1,8,1,4,4,2848,2675,118,47,96.985512,0.70
119,4,1,8,1,5,0,163,2801,2803,56,-1.0,
120,5,1,8,1,5,1,163,2801,152,47,92.703362,SGST
121,5,1,8,1,5,2,335,2801,125,56,96.401611,(9%)
122,5,1,8,1,5,3,2795,2803,31,44,93.200134,₹
123,5,1,8,1,5,4,2848,2801,118,47,96.977028,0.70
124,4,1,8,1,6,0,166,2971,2800,56,-1.0,
125,5,1,8,1,6,1,166,2971,130,47,92.575882,IGST
126,5,1,8,1,6,2,316,2971,123,56,90.844467,(0%)
127,5,1,8,1,6,3,2795,2974,31,44,93.237213,₹
128,5,1,8,1,6,4,2848,2971,118,47,96.778854,0.00
129,4,1,8,1,7,0,168,3103,2785,65,-1.0,
130,5,1,8,1,7,1,168,3103,169,65,91.922012,Final
131,5,1,8,1,7,2,369,3106,313,62,92.905426,Amount
132,5,1,8,1,7,3,2744,3108,41,59,93.228996,₹
133,5,1,8,1,7,4,2811,3106,142,62,93.177811,9.21
134,2,1,9,0,0,0,162,3256,355,39,-1.0,
135,3,1,9,1,0,0,162,3256,355,39,-1.0,
136,4,1,9,1,1,0,162,3256,355,39,-1.0,
137,5,1,9,1,1,1,162,3256,171,39,92.049561,(Inclusive
138,5,1,9,1,1,2,348,3256,39,33,92.162117,of
139,5,1,9,1,1,3,396,3258,121,37,92.162117,Taxes)
140,2,1,10,0,0,0,613,3697,1974,148,-1.0,
141,3,1,10,1,0,0,613,3697,1974,148,-1.0,
142,4,1,10,1,1,0,613,3697,1974,61,-1.0,
