,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
0,1,1,0,0,0,0,0,0,2480,3509,-1.0,
1,2,1,1,0,0,0,145,192,383,92,-1.0,
2,3,1,1,1,0,0,145,192,383,92,-1.0,
3,4,1,1,1,1,0,145,192,383,92,-1.0,
4,5,1,1,1,1,1,145,192,126,92,39.798092,1
5,5,1,1,1,1,2,305,205,223,69,82.711411,Gmail
6,2,1,2,0,0,0,146,395,747,53,-1.0,
7,3,1,2,1,0,0,146,395,747,53,-1.0,
8,4,1,2,1,1,0,146,395,747,53,-1.0,
9,5,1,2,1,1,1,146,395,125,42,92.984192,Your
10,5,1,2,1,1,2,289,396,207,52,91.807457,Monday
11,5,1,2,1,1,3,530,396,87,51,91.807457,trip
12,5,1,2,1,1,4,635,396,110,41,92.605179,with
13,5,1,2,1,1,5,768,396,125,41,92.946991,Uber
14,2,1,3,0,0,0,148,467,161,31,-1.0,
15,3,1,3,1,0,0,148,467,161,31,-1.0,
16,4,1,3,1,1,0,148,467,161,31,-1.0,
17,5,1,3,1,1,1,148,467,161,31,92.441612,message
18,2,1,4,0,0,0,146,554,872,86,-1.0,
19,3,1,4,1,0,0,146,554,872,86,-1.0,
20,4,1,4,1,1,0,148,554,870,39,-1.0,
21,5,1,4,1,1,1,148,555,90,29,92.425117,Uber
22,5,1,4,1,1,2,252,555,165,37,92.339211,Receipts
23,5,1,4,1,1,3,432,554,586,39,90.82132,<receipts.bangalore@uber.com>
24,4,1,4,1,2,0,146,601,492,39,-1.0,
25,5,1,4,1,2,1,146,602,50,30,92.983665,To:
26,5,1,4,1,2,2,212,601,426,39,89.713181,adarsha.81@gmail.com
27,2,1,5,0,0,0,242,777,396,58,-1.0,
28,3,1,5,1,0,0,242,777,396,58,-1.0,
29,4,1,5,1,1,0,242,777,396,58,-1.0,
30,5,1,5,1,1,1,242,777,396,58,90.259537,UBER
31,2,1,6,0,0,0,322,1014,412,73,-1.0,
32,3,1,6,1,0,0,322,1014,412,73,-1.0,
33,4,1,6,1,1,0,322,1014,412,73,-1.0,
34,5,1,6,1,1,1,322,1014,412,73,91.717705,₹1200.16
35,2,1,7,0,0,0,1471,224,649,39,-1.0,
36,3,1,7,1,0,0,1471,224,649,39,-1.0,
37,4,1,7,1,1,0,1471,224,649,39,-1.0,
38,5,1,7,1,1,1,1471,225,137,29,91.700302,Adarsh
39,5,1,7,1,1,2,1624,224,496,39,88.661934,<adarsha.81@gmail.com>
40,2,1,8,0,0,0,1741,555,618,38,-1.0,
41,3,1,8,1,0,0,1741,555,618,38,-1.0,
42,4,1,8,1,1,0,1741,555,618,38,-1.0,
43,5,1,8,1,1,1,1741,555,91,35,92.910652,"Wed,"
44,5,1,8,1,1,2,1846,555,127,38,92.973068,August
45,5,1,8,1,1,3,1986,555,62,35,96.07077,"7th,"
46,5,1,8,1,1,4,2065,555,87,30,93.30558,2019
47,5,1,8,1,1,5,2166,556,33,29,92.234352,at
48,5,1,8,1,1,6,2212,555,75,30,93.301208,6:45
49,5,1,8,1,1,7,2303,555,56,29,93.258453,PM
50,2,1,9,0,0,0,1562,1020,611,39,-1.0,
51,3,1,9,1,0,0,1562,1020,611,39,-1.0,
52,4,1,9,1,1,0,1562,1020,611,39,-1.0,
53,5,1,9,1,1,1,1562,1021,131,30,91.947212,Thanks
54,5,1,9,1,1,2,1706,1020,48,31,92.354225,for
55,5,1,9,1,1,3,1766,1021,159,38,91.568634,choosing
56,5,1,9,1,1,4,1941,1021,91,35,92.490852,"Uber,"
57,5,1,9,1,1,5,2046,1021,127,30,92.614792,Adarsh
58,2,1,10,0,0,0,947,1206,607,36,-1.0,
59,3,1,10,1,0,0,947,1206,607,36,-1.0,
60,4,1,10,1,1,0,947,1206,607,36,-1.0,
61,5,1,10,1,1,1,947,1207,73,27,93.078011,Free
62,5,1,10,1,1,2,1033,1207,50,35,92.948753,trip
63,5,1,10,1,1,3,1097,1214,38,28,93.229919,up
64,5,1,10,1,1,4,1148,1208,28,26,93.056061,to
65,5,1,10,1,1,5,1190,1207,80,27,92.657326,₹250
