,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
0,1,1,0,0,0,0,0,0,2480,3509,-1.0,
1,2,1,1,0,0,0,1027,143,423,43,-1.0,
2,3,1,1,1,0,0,1027,143,423,43,-1.0,
3,4,1,1,1,1,0,1027,143,423,43,-1.0,
4,5,1,1,1,1,1,1027,143,165,43,90.811295,Original
5,5,1,1,1,1,2,1207,143,76,34,92.157837,Tax
6,5,1,1,1,1,3,1299,143,151,34,92.541588,Invoice
7,2,1,2,0,0,0,235,252,460,55,-1.0,
8,3,1,2,1,0,0,235,252,460,55,-1.0,
9,4,1,2,1,1,0,235,252,460,55,-1.0,
10,5,1,2,1,1,1,235,252,148,43,92.575546,Driver
11,5,1,2,1,1,2,400,252,96,55,92.575546,Trip
12,5,1,2,1,1,3,520,252,175,43,92.637634,Invoice
13,2,1,3,0,0,0,602,343,321,234,-1.0,
14,3,1,3,1,0,0,602,343,321,234,-1.0,
15,4,1,3,1,1,0,602,343,315,29,-1.0,
16,5,1,3,1,1,1,602,343,165,29,91.328102,VIMLESH
17,5,1,3,1,1,2,783,343,134,29,93.207169,KUMAR
18,4,1,3,1,2,0,602,394,282,34,-1.0,
19,5,1,3,1,2,1,602,394,58,29,92.313965,Ola
20,5,1,3,1,2,2,674,394,99,34,92.434921,"Micro,"
21,5,1,3,1,2,3,787,394,97,29,92.434921,Xcent
22,4,1,3,1,3,0,604,445,230,29,-1.0,
23,5,1,3,1,3,1,604,445,230,29,89.811768,HR55AE9928
24,4,1,3,1,4,0,602,495,321,38,-1.0,
25,5,1,3,1,4,1,602,496,151,37,90.442238,Operator
26,5,1,3,1,4,2,765,495,158,30,92.443771,State/UT:
27,4,1,3,1,5,0,604,548,82,29,-1.0,
28,5,1,3,1,5,1,604,548,82,29,91.917191,Delhi
29,2,1,4,0,0,0,225,338,339,229,-1.0,
30,3,1,4,1,0,0,225,338,339,229,-1.0,
31,4,1,4,1,1,0,225,338,339,229,-1.0,
32,5,1,4,1,1,1,225,338,339,229,95.0, 
33,2,1,5,0,0,0,234,637,545,29,-1.0,
34,3,1,5,1,0,0,234,637,545,29,-1.0,
35,4,1,5,1,1,0,234,637,545,29,-1.0,
36,5,1,5,1,1,1,234,637,116,29,91.558769,Invoice
37,5,1,5,1,1,2,366,637,32,28,39.587021,ID
38,5,1,5,1,1,3,416,637,363,29,91.085686,DIPGMDGMS115710
39,2,1,6,0,0,0,232,752,494,37,-1.0,
40,3,1,6,1,0,0,232,752,494,37,-1.0,
41,4,1,6,1,1,0,232,752,494,37,-1.0,
42,5,1,6,1,1,1,232,752,164,29,92.261223,Customer
43,5,1,6,1,1,2,410,752,98,29,91.810471,Name
44,5,1,6,1,1,3,524,752,80,37,93.02684,Kapil
45,5,1,6,1,1,4,617,752,109,29,92.728928,Yadav
46,2,1,7,0,0,0,233,868,961,96,-1.0,
47,3,1,7,1,0,0,233,868,961,96,-1.0,
48,4,1,7,1,1,0,233,868,961,37,-1.0,
49,5,1,7,1,1,1,233,868,111,37,92.152344,Pickup
50,5,1,7,1,1,2,357,868,138,29,92.162064,Address
51,5,1,7,1,1,3,507,868,80,29,92.384438,Gate
52,5,1,7,1,1,4,601,875,39,22,93.179886,no
53,5,1,7,1,1,5,662,869,4,27,92.965591,1
54,5,1,7,1,1,6,685,868,145,29,91.946518,Towards
55,5,1,7,1,1,7,845,868,56,29,91.501358,MG
56,5,1,7,1,1,8,918,868,53,34,91.579628,"Rd,"
57,5,1,7,1,1,9,989,868,75,29,70.425514,Iffico
58,5,1,7,1,1,10,1078,868,116,29,91.961937,Chowk
59,4,1,7,1,2,0,233,935,223,29,-1.0,
60,5,1,7,1,2,1,233,935,93,29,92.627373,Metro
61,5,1,7,1,2,2,340,935,116,29,92.593361,Station
62,2,1,8,0,0,0,233,1037,206,37,-1.0,
63,3,1,8,1,0,0,233,1037,206,37,-1.0,
64,4,1,8,1,1,0,233,1037,206,37,-1.0,
65,5,1,8,1,1,1,233,1037,206,37,83.765656,Description
66,2,1,9,0,0,0,232,1136,756,29,-1.0,
67,3,1,9,1,0,0,232,1136,756,29,-1.0,
68,4,1,9,1,1,0,232,1136,756,29,-1.0,
69,5,1,9,1,1,1,232,1136,176,29,91.512276,Customer
70,5,1,9,1,1,2,422,1136,80,29,92.750755,Ride
71,5,1,9,1,1,3,516,1136,142,29,93.007713,Number
72,5,1,9,1,1,4,679,1151,2,5,92.607689,-
73,5,1,9,1,1,5,694,1136,294,29,91.98999,CRN2803200428
