,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
0,1,1,0,0,0,0,0,0,2480,3509,-1.0,
1,2,1,1,0,0,0,1027,143,423,43,-1.0,
2,3,1,1,1,0,0,1027,143,423,43,-1.0,
3,4,1,1,1,1,0,1027,143,423,43,-1.0,
4,5,1,1,1,1,1,1027,143,165,43,90.811295,Original
5,5,1,1,1,1,2,1207,143,76,34,92.157837,Tax
6,5,1,1,1,1,3,1299,143,151,34,92.541588,Invoice
7,2,1,2,0,0,0,335,265,139,55,-1.0,
8,3,1,2,1,0,0,231,250,243,88,-1.0,
9,4,1,2,1,1,0,335,265,139,55,-1.0,
10,5,1,2,1,1,1,335,265,139,55,85.566254,OLA
11,2,1,3,0,0,0,231,381,710,132,-1.0,
12,3,1,3,1,0,0,231,381,710,132,-1.0,
13,4,1,3,1,1,0,231,381,483,36,-1.0,
14,5,1,3,1,1,1,231,381,63,28,92.735184,ANI
15,5,1,3,1,1,2,307,381,246,36,92.07679,Technologies
16,5,1,3,1,1,3,567,381,66,29,83.863701,Pvt.
17,5,1,3,1,1,4,648,381,66,29,92.670853,Lid.
18,4,1,3,1,2,0,233,432,708,36,-1.0,
19,5,1,3,1,2,1,233,432,63,29,93.256706,Plot
20,5,1,3,1,2,2,308,433,71,33,93.304787,"521,"
21,5,1,3,1,2,3,394,432,101,36,92.01133,udyog
22,5,1,3,1,2,4,509,432,96,34,92.276825,"Vihar,"
23,5,1,3,1,2,5,621,432,104,29,91.486092,Phase
24,5,1,3,1,2,6,739,433,28,33,93.303413,"3,"
25,5,1,3,1,2,7,782,432,159,36,92.337791,Gurgaon-
26,4,1,3,1,3,0,234,485,122,28,-1.0,
27,5,1,3,1,3,1,234,485,122,28,96.485725,122016
28,2,1,4,0,0,0,232,573,547,152,-1.0,
29,3,1,4,1,0,0,232,573,547,152,-1.0,
30,4,1,4,1,1,0,234,573,545,29,-1.0,
31,5,1,4,1,1,1,234,573,116,29,92.096359,Invoice
32,5,1,4,1,1,2,366,573,32,28,91.482269,ID
33,5,1,4,1,1,3,414,573,365,29,91.238365,CIPGMDGMS115710
34,4,1,4,1,2,0,232,688,494,37,-1.0,
35,5,1,4,1,2,1,232,688,164,29,92.261223,Customer
36,5,1,4,1,2,2,410,688,98,29,91.810471,Name
37,5,1,4,1,2,3,524,688,80,37,93.02684,Kapil
38,5,1,4,1,2,4,617,688,109,29,92.728928,Yadav
39,2,1,5,0,0,0,232,804,991,96,-1.0,
40,3,1,5,1,0,0,232,804,991,96,-1.0,
41,4,1,5,1,1,0,232,804,991,37,-1.0,
42,5,1,5,1,1,1,232,804,114,37,92.136703,Supply
43,5,1,5,1,1,2,359,804,138,29,91.889122,Address
44,5,1,5,1,1,3,515,804,62,29,92.403168,Plot
45,5,1,5,1,1,4,590,805,70,33,93.113983,"521,"
46,5,1,5,1,1,5,676,804,100,37,92.12101,udyog
47,5,1,5,1,1,6,790,804,96,34,91.489944,"Vihar,"
48,5,1,5,1,1,7,903,804,104,29,92.988106,Phase
49,5,1,5,1,1,8,1021,805,27,33,93.305397,"3,"
50,5,1,5,1,1,9,1064,804,159,36,90.498894,Gurgaon-
51,4,1,5,1,2,0,234,872,122,28,-1.0,
52,5,1,5,1,2,1,234,872,122,28,96.547348,122016
53,2,1,6,0,0,0,233,973,206,37,-1.0,
54,3,1,6,1,0,0,233,973,206,37,-1.0,
55,4,1,6,1,1,0,233,973,206,37,-1.0,
56,5,1,6,1,1,1,233,973,206,37,83.765656,Description
57,2,1,7,0,0,0,232,1072,716,136,-1.0,
58,3,1,7,1,0,0,232,1072,716,136,-1.0,
59,4,1,7,1,1,0,232,1072,716,29,-1.0,
60,5,1,7,1,1,1,232,1072,59,29,92.55941,Ola
61,5,1,7,1,1,2,304,1072,236,29,90.846657,Convenience
62,5,1,7,1,1,3,555,1072,62,29,91.877708,Fee
63,5,1,7,1,1,4,636,1087,5,5,91.226036,-
64,5,1,7,1,1,5,654,1072,294,29,90.65332,CRN2803200428
65,4,1,7,1,2,0,232,1172,411,36,-1.0,
66,5,1,7,1,2,1,232,1172,220,29,92.072495,Convenience
67,5,1,7,1,2,2,468,1172,61,29,91.302948,Fee
68,5,1,7,1,2,3,544,1172,99,36,91.302948,(Ride)
69,2,1,8,0,0,0,235,1271,105,86,-1.0,
70,3,1,8,1,0,0,235,1271,105,86,-1.0,
71,4,1,8,1,1,0,235,1271,105,29,-1.0,
72,5,1,8,1,1,1,235,1271,105,29,91.943497,CGST
