,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
0,1,1,0,0,0,0,0,0,2481,3508,-1.0,
1,2,1,1,0,0,0,273,180,217,76,-1.0,
2,3,1,1,1,0,0,273,180,217,76,-1.0,
3,4,1,1,1,1,0,273,180,217,76,-1.0,
4,5,1,1,1,1,1,273,180,217,76,90.317383,Uber
5,2,1,2,0,0,0,283,502,1183,80,-1.0,
6,3,1,2,1,0,0,283,502,1183,80,-1.0,
7,4,1,2,1,1,0,283,502,1183,80,-1.0,
8,5,1,2,1,1,1,283,508,222,59,91.858612,Here's
9,5,1,2,1,1,2,531,521,171,61,92.602646,your
10,5,1,2,1,1,3,730,505,251,76,92.808556,receipt
11,5,1,2,1,1,4,1004,502,107,65,92.649742,for
12,5,1,2,1,1,5,1133,521,170,61,92.547256,your
13,5,1,2,1,1,6,1331,503,135,64,91.839645,ride
14,2,1,3,0,0,0,276,655,864,40,-1.0,
15,3,1,3,1,0,0,276,655,864,40,-1.0,
16,4,1,3,1,1,0,276,655,864,40,-1.0,
17,5,1,3,1,1,1,276,659,55,29,92.764015,We
18,5,1,3,1,1,2,347,655,89,40,91.982315,hope
19,5,1,3,1,1,3,449,664,65,31,92.98671,you
20,5,1,3,1,1,4,530,655,144,40,92.1465,enjoyed
21,5,1,3,1,1,5,688,664,86,31,92.1465,your
22,5,1,3,1,1,6,787,655,68,33,93.162392,ride
23,5,1,3,1,1,7,867,655,67,33,92.477386,this
24,5,1,3,1,1,8,948,655,192,33,92.849655,afternoon.
25,2,1,4,0,0,0,275,853,143,49,-1.0,
26,3,1,4,1,0,0,275,853,143,49,-1.0,
27,4,1,4,1,1,0,275,853,143,49,-1.0,
28,5,1,4,1,1,1,275,853,143,49,92.272903,Total
29,2,1,5,0,0,0,274,1103,165,39,-1.0,
30,3,1,5,1,0,0,274,1103,165,39,-1.0,
31,4,1,5,1,1,0,274,1103,165,39,-1.0,
32,5,1,5,1,1,1,274,1103,70,39,92.155197,Trip
33,5,1,5,1,1,2,360,1106,79,29,92.155197,Fare
34,2,1,6,0,0,0,276,1331,158,33,-1.0,
35,3,1,6,1,0,0,276,1331,158,33,-1.0,
36,4,1,6,1,1,0,276,1331,158,33,-1.0,
37,5,1,6,1,1,1,276,1331,158,33,92.106499,Subtotal
38,2,1,7,0,0,0,278,1432,211,32,-1.0,
